vacancy_id,technology,frequency,category,level,domain,fgos_competencies,prof_standards
122249558,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122268240,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122268240,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122338860,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122367584,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122367584,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122367584,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121784829,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122348515,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122348515,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122348515,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122348515,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122278657,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122278657,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121997951,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121997951,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122399992,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122399992,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122399992,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122399992,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122318859,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122425382,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122425382,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122257535,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122350974,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122253988,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122292713,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122292713,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122292713,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121809086,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121809086,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121809086,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121809086,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121809086,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122424865,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122424865,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122304685,Docker,4,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122304685,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122358760,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122358760,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122290472,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122290472,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122290472,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121451437,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122300643,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122300643,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122300643,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122281003,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122281003,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122343020,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122343020,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122247393,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122247393,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122203875,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122203875,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122203875,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122218049,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122218049,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121500050,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121500050,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121500050,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121500050,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122187315,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122187315,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122240636,Docker,5,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122102628,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122343100,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122343100,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122343100,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121903658,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121903658,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121903658,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122320754,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122323144,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122323144,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121375637,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121375637,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121375637,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122018413,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122018413,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122018413,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122324214,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121551419,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122215080,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122100136,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121044195,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121044195,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122189161,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122189161,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122252383,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122252383,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122252383,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122311903,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122311903,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122311903,Git,3,Инструмент,basic,development,ПК-1,06.001_A
122145412,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122145412,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122351313,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122351313,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122369111,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122369111,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121802000,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121802000,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122427024,Docker,5,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
120421971,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120421971,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122323805,Python,6,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122323805,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122322139,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122322139,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122375768,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122375768,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122311791,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
120601525,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120601525,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122155985,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122155985,Docker,4,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122370880,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122204821,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121740181,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
117161026,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121453029,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121453029,Git,3,Инструмент,basic,development,ПК-1,06.001_A
118650720,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
118650720,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
118650720,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122304002,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122141250,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122141250,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122220296,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122220296,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122324265,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122324265,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122061527,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122159917,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121809079,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121809079,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121809079,Git,1,Инструмент,basic,development,ПК-1,06.001_A
112036790,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
112036790,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122159250,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122159250,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122159250,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122159250,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122245967,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121749637,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121749637,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121749637,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122144651,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122144651,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122144651,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122324005,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122324005,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122240578,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121158188,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122323135,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122323135,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122341827,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122341827,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122089561,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122089561,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122089561,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122089561,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122321827,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122321827,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122321827,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122321827,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122207058,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122207058,Git,1,Инструмент,basic,development,ПК-1,06.001_A
120398151,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120398151,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120398151,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
120398151,Git,1,Инструмент,basic,development,ПК-1,06.001_A
120214212,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120214212,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122159807,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122159807,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122312148,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122312148,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122366552,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122366552,Docker,5,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121484584,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122323108,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122323108,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121664099,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121664099,Git,1,Инструмент,basic,development,ПК-1,06.001_A
116772202,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122321089,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121348363,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122412098,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122412098,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
